"T","X","Y","datasets","days"
"2019--P1Y", +0211, +0102,    2,    2
"2019--P1Y", +0211, +0103,    2,    2
"2019--P1Y", +0211, +0104,    2,    2
"2019--P1Y", +0211, +0105,    2,    2
"2019--P1Y", +0211, +0106,    2,    2
"2019--P1Y", +0211, +0107,    2,    2
"2019--P1Y", +0211, +0108,    2,    2
"2019--P1Y", +0211, +0109,    2,    2
"2019--P1Y", +0211, +0110,    2,    2
"2019--P1Y", +0211, +0111,    2,    2
"2019--P1Y", +0211, +0112,    2,    2
"2019--P1Y", +0211, +0113,    2,    2
"2019--P1Y", +0211, +0114,    2,    2
"2019--P1Y", +0211, +0115,    2,    2
"2019--P1Y", +0211, +0116,    2,    2
"2019--P1Y", +0211, +0117,    2,    2
"2019--P1Y", +0211, +0118,    2,    2
"2019--P1Y", +0212, +0033,    2,    2
"2019--P1Y", +0212, +0034,    2,    2
"2019--P1Y", +0212, +0035,    2,    2
"2019--P1Y", +0212, +0036,    2,    2
"2019--P1Y", +0212, +0037,    2,    2
"2019--P1Y", +0212, +0038,    2,    2
"2019--P1Y", +0212, +0039,    2,    2
"2019--P1Y", +0212, +0040,    2,    2
"2019--P1Y", +0212, +0041,    2,    2
"2019--P1Y", +0212, +0042,    2,    2
"2019--P1Y", +0212, +0043,    2,    2
"2019--P1Y", +0212, +0044,    2,    2
"2019--P1Y", +0212, +0045,    2,    2
"2019--P1Y", +0212, +0046,    2,    2
"2019--P1Y", +0212, +0047,    2,    2
"2019--P1Y", +0212, +0048,    2,    2
"2019--P1Y", +0212, +0049,    2,    2
"2019--P1Y", +0212, +0050,    2,    2
"2019--P1Y", +0212, +0051,    2,    2
"2019--P1Y", +0212, +0052,    2,    2
"2019--P1Y", +0212, +0053,    2,    2
"2019--P1Y", +0212, +0054,    2,    2
"2019--P1Y", +0212, +0055,    2,    2
"2019--P1Y", +0212, +0056,    2,    2
"2019--P1Y", +0212, +0057,    2,    2
"2019--P1Y", +0212, +0058,    2,    2
"2019--P1Y", +0212, +0059,    2,    2
"2019--P1Y", +0212, +0060,    2,    2
"2019--P1Y", +0212, +0061,    2,    2
"2019--P1Y", +0212, +0062,    2,    2
"2019--P1Y", +0212, +0063,    2,    2
"2019--P1Y", +0212, +0064,    2,    2
"2019--P1Y", +0212, +0065,    2,    2
"2019--P1Y", +0212, +0066,    2,    2
"2019--P1Y", +0212, +0067,    2,    2
"2019--P1Y", +0212, +0068,    2,    2
"2019--P1Y", +0212, +0069,    2,    2
"2019--P1Y", +0212, +0070,    2,    2
"2019--P1Y", +0212, +0071,    2,    2
"2019--P1Y", +0212, +0072,    2,    2
"2019--P1Y", +0212, +0073,    2,    2
"2019--P1Y", +0212, +0074,    2,    2
"2019--P1Y", +0212, +0075,    2,    2
"2019--P1Y", +0212, +0076,    2,    2
"2019--P1Y", +0212, +0077,    2,    2
"2019--P1Y", +0212, +0078,    2,    2
"2019--P1Y", +0212, +0079,    2,    2
"2019--P1Y", +0212, +0080,    2,    2
"2019--P1Y", +0212, +0081,    2,    2
"2019--P1Y", +0212, +0082,    2,    2
"2019--P1Y", +0212, +0083,    2,    2
"2019--P1Y", +0212, +0084,    2,    2
"2019--P1Y", +0212, +0085,    2,    2
"2019--P1Y", +0212, +0086,    2,    2
"2019--P1Y", +0212, +0087,    2,    2
"2019--P1Y", +0212, +0088,    2,    2
"2019--P1Y", +0212, +0089,    2,    2
"2019--P1Y", +0212, +0090,    2,    2
"2019--P1Y", +0212, +0091,    2,    2
"2019--P1Y", +0212, +0092,    2,    2
"2019--P1Y", +0212, +0093,    2,    2
"2019--P1Y", +0212, +0094,    2,    2
"2019--P1Y", +0212, +0095,    2,    2
"2019--P1Y", +0212, +0096,    2,    2
"2019--P1Y", +0212, +0097,    2,    2
"2019--P1Y", +0212, +0098,    2,    2
"2019--P1Y", +0212, +0099,    2,    2
"2019--P1Y", +0212, +0100,    2,    2
"2019--P1Y", +0212, +0101,    2,    2
"2019--P1Y", +0212, +0102,    2,    2
"2019--P1Y", +0212, +0103,    2,    2
"2019--P1Y", +0212, +0104,    2,    2
"2019--P1Y", +0212, +0105,    2,    2
"2019--P1Y", +0212, +0106,    2,    2
"2019--P1Y", +0212, +0107,    2,    2
"2019--P1Y", +0212, +0108,    2,    2
"2019--P1Y", +0212, +0109,    2,    2
"2019--P1Y", +0212, +0110,    2,    2
"2019--P1Y", +0212, +0111,    2,    2
"2019--P1Y", +0212, +0112,    2,    2
"2019--P1Y", +0212, +0113,    2,    2
"2019--P1Y", +0212, +0114,    2,    2
"2019--P1Y", +0212, +0115,    2,    2
"2019--P1Y", +0212, +0116,    2,    2
"2019--P1Y", +0212, +0117,    2,    2
"2019--P1Y", +0212, +0118,    2,    2
"2019--P1Y", +0212, +0119,    2,    2
"2019--P1Y", +0213, +0037,    2,    2
"2019--P1Y", +0213, +0038,    2,    2
"2019--P1Y", +0213, +0039,    2,    2
"2019--P1Y", +0213, +0040,    2,    2
"2019--P1Y", +0213, +0041,    2,    2
"2019--P1Y", +0213, +0042,    2,    2
"2019--P1Y", +0213, +0043,    2,    2
"2019--P1Y", +0213, +0044,    2,    2
"2019--P1Y", +0213, +0045,    2,    2
"2019--P1Y", +0213, +0046,    2,    2
"2019--P1Y", +0213, +0047,    2,    2
"2019--P1Y", +0213, +0048,    2,    2
"2019--P1Y", +0213, +0049,    2,    2
"2019--P1Y", +0213, +0050,    2,    2
"2019--P1Y", +0213, +0051,    2,    2
"2019--P1Y", +0213, +0052,    2,    2
"2019--P1Y", +0213, +0053,    2,    2
"2019--P1Y", +0213, +0054,    2,    2
"2019--P1Y", +0213, +0055,    2,    2
"2019--P1Y", +0213, +0056,    2,    2
"2019--P1Y", +0213, +0057,    2,    2
"2019--P1Y", +0213, +0058,    2,    2
"2019--P1Y", +0213, +0059,    2,    2
"2019--P1Y", +0213, +0060,    2,    2
"2019--P1Y", +0213, +0061,    2,    2
"2019--P1Y", +0213, +0062,    2,    2
"2019--P1Y", +0213, +0063,    2,    2
"2019--P1Y", +0213, +0064,    2,    2
"2019--P1Y", +0213, +0065,    2,    2
"2019--P1Y", +0213, +0066,    2,    2
"2019--P1Y", +0213, +0067,    2,    2
"2019--P1Y", +0213, +0068,    2,    2
"2019--P1Y", +0213, +0069,    2,    2
"2019--P1Y", +0213, +0070,    2,    2
"2019--P1Y", +0213, +0071,    2,    2
"2019--P1Y", +0213, +0072,    2,    2
"2019--P1Y", +0213, +0073,    2,    2
"2019--P1Y", +0213, +0074,    2,    2
"2019--P1Y", +0213, +0075,    2,    2
"2019--P1Y", +0213, +0076,    2,    2
"2019--P1Y", +0213, +0077,    2,    2
"2019--P1Y", +0213, +0078,    2,    2
"2019--P1Y", +0213, +0079,    2,    2
"2019--P1Y", +0213, +0080,    2,    2
"2019--P1Y", +0213, +0081,    2,    2
"2019--P1Y", +0213, +0082,    2,    2
"2019--P1Y", +0213, +0083,    2,    2
"2019--P1Y", +0213, +0084,    2,    2
"2019--P1Y", +0213, +0085,    2,    2
"2019--P1Y", +0213, +0086,    2,    2
"2019--P1Y", +0213, +0087,    2,    2
"2019--P1Y", +0213, +0088,    2,    2
"2019--P1Y", +0213, +0089,    2,    2
"2019--P1Y", +0213, +0090,    2,    2
"2019--P1Y", +0213, +0091,    2,    2
"2019--P1Y", +0213, +0092,    2,    2
"2019--P1Y", +0213, +0093,    2,    2
"2019--P1Y", +0213, +0094,    2,    2
"2019--P1Y", +0213, +0095,    2,    2
"2019--P1Y", +0213, +0096,    2,    2
"2019--P1Y", +0213, +0097,    2,    2
"2019--P1Y", +0213, +0098,    2,    2
"2019--P1Y", +0213, +0099,    2,    2
"2019--P1Y", +0213, +0100,    2,    2
"2019--P1Y", +0213, +0101,    2,    2
"2019--P1Y", +0213, +0102,    2,    2
"2019--P1Y", +0213, +0103,    2,    2
"2019--P1Y", +0213, +0104,    2,    2
"2019--P1Y", +0213, +0105,    2,    2
"2019--P1Y", +0213, +0106,    2,    2
"2019--P1Y", +0213, +0107,    2,    2
"2019--P1Y", +0213, +0108,    2,    2
"2019--P1Y", +0213, +0109,    2,    2
"2019--P1Y", +0213, +0110,    2,    2
"2019--P1Y", +0213, +0111,    2,    2
"2019--P1Y", +0213, +0112,    2,    2
"2019--P1Y", +0213, +0113,    2,    2
"2019--P1Y", +0213, +0114,    2,    2
"2019--P1Y", +0213, +0115,    2,    2
"2019--P1Y", +0213, +0116,    2,    2
"2019--P1Y", +0213, +0117,    2,    2
"2019--P1Y", +0213, +0118,    2,    2
"2019--P1Y", +0213, +0119,    2,    2
"2019--P1Y", +0214, +0037,    2,    2
"2019--P1Y", +0214, +0038,    2,    2
"2019--P1Y", +0214, +0039,    2,    2
"2019--P1Y", +0214, +0040,    2,    2
"2019--P1Y", +0214, +0041,    2,    2
"2019--P1Y", +0214, +0042,    2,    2
"2019--P1Y", +0214, +0043,    2,    2
"2019--P1Y", +0214, +0044,    2,    2
"2019--P1Y", +0214, +0045,    2,    2
"2019--P1Y", +0214, +0046,    2,    2
"2019--P1Y", +0214, +0047,    2,    2
"2019--P1Y", +0214, +0048,    2,    2
"2019--P1Y", +0214, +0049,    2,    2
"2019--P1Y", +0214, +0050,    2,    2
"2019--P1Y", +0214, +0051,    2,    2
"2019--P1Y", +0214, +0052,    2,    2
"2019--P1Y", +0214, +0053,    2,    2
"2019--P1Y", +0214, +0054,    2,    2
"2019--P1Y", +0214, +0055,    2,    2
"2019--P1Y", +0214, +0056,    2,    2
"2019--P1Y", +0214, +0057,    2,    2
"2019--P1Y", +0214, +0058,    2,    2
"2019--P1Y", +0214, +0059,    2,    2
"2019--P1Y", +0214, +0060,    2,    2
"2019--P1Y", +0214, +0061,    2,    2
"2019--P1Y", +0214, +0062,    2,    2
"2019--P1Y", +0214, +0063,    2,    2
"2019--P1Y", +0214, +0064,    2,    2
"2019--P1Y", +0214, +0065,    2,    2
"2019--P1Y", +0214, +0066,    2,    2
"2019--P1Y", +0214, +0067,    2,    2
"2019--P1Y", +0214, +0068,    2,    2
"2019--P1Y", +0214, +0069,    2,    2
"2019--P1Y", +0214, +0070,    2,    2
"2019--P1Y", +0214, +0071,    2,    2
"2019--P1Y", +0214, +0072,    2,    2
"2019--P1Y", +0214, +0073,    2,    2
"2019--P1Y", +0214, +0074,    2,    2
"2019--P1Y", +0214, +0075,    2,    2
"2019--P1Y", +0214, +0076,    2,    2
"2019--P1Y", +0214, +0077,    2,    2
"2019--P1Y", +0214, +0078,    2,    2
"2019--P1Y", +0214, +0079,    2,    2
"2019--P1Y", +0214, +0080,    2,    2
"2019--P1Y", +0214, +0081,    2,    2
"2019--P1Y", +0214, +0082,    2,    2
"2019--P1Y", +0214, +0083,    2,    2
"2019--P1Y", +0214, +0084,    2,    2
"2019--P1Y", +0214, +0085,    2,    2
"2019--P1Y", +0214, +0086,    2,    2
"2019--P1Y", +0214, +0087,    2,    2
"2019--P1Y", +0214, +0088,    2,    2
"2019--P1Y", +0214, +0089,    2,    2
"2019--P1Y", +0214, +0090,    2,    2
"2019--P1Y", +0214, +0091,    2,    2
"2019--P1Y", +0214, +0092,    2,    2
"2019--P1Y", +0214, +0093,    2,    2
"2019--P1Y", +0214, +0094,    2,    2
"2019--P1Y", +0214, +0095,    2,    2
"2019--P1Y", +0214, +0096,    2,    2
"2019--P1Y", +0214, +0097,    2,    2
"2019--P1Y", +0214, +0098,    2,    2
"2019--P1Y", +0214, +0099,    2,    2
"2019--P1Y", +0214, +0100,    2,    2
"2019--P1Y", +0214, +0101,    2,    2
"2019--P1Y", +0214, +0102,    2,    2
"2019--P1Y", +0214, +0103,    2,    2
"2019--P1Y", +0214, +0104,    2,    2
"2019--P1Y", +0214, +0105,    2,    2
"2019--P1Y", +0214, +0106,    2,    2
"2019--P1Y", +0214, +0107,    2,    2
"2019--P1Y", +0214, +0108,    2,    2
"2019--P1Y", +0214, +0109,    2,    2
"2019--P1Y", +0214, +0110,    2,    2
"2019--P1Y", +0214, +0111,    2,    2
"2019--P1Y", +0214, +0112,    2,    2
"2019--P1Y", +0214, +0113,    2,    2
"2019--P1Y", +0214, +0114,    2,    2
"2019--P1Y", +0214, +0115,    2,    2
"2019--P1Y", +0214, +0116,    2,    2
"2019--P1Y", +0214, +0117,    2,    2
"2019--P1Y", +0214, +0118,    2,    2
"2019--P1Y", +0214, +0119,    2,    2
"2019--P1Y", +0215, +0037,    2,    2
"2019--P1Y", +0215, +0038,    2,    2
"2019--P1Y", +0215, +0039,    2,    2
"2019--P1Y", +0215, +0040,    2,    2
"2019--P1Y", +0215, +0041,    2,    2
"2019--P1Y", +0215, +0042,    2,    2
"2019--P1Y", +0215, +0043,    2,    2
"2019--P1Y", +0215, +0044,    2,    2
"2019--P1Y", +0215, +0045,    2,    2
"2019--P1Y", +0215, +0046,    2,    2
"2019--P1Y", +0215, +0047,    2,    2
"2019--P1Y", +0215, +0048,    2,    2
"2019--P1Y", +0215, +0049,    2,    2
"2019--P1Y", +0215, +0050,    2,    2
"2019--P1Y", +0215, +0051,    2,    2
"2019--P1Y", +0215, +0052,    2,    2
"2019--P1Y", +0215, +0053,    2,    2
"2019--P1Y", +0215, +0054,    2,    2
"2019--P1Y", +0215, +0055,    2,    2
"2019--P1Y", +0215, +0056,    2,    2
"2019--P1Y", +0215, +0057,    2,    2
"2019--P1Y", +0215, +0058,    2,    2
"2019--P1Y", +0215, +0059,    2,    2
"2019--P1Y", +0215, +0060,    2,    2
"2019--P1Y", +0215, +0061,    2,    2
"2019--P1Y", +0215, +0062,    2,    2
"2019--P1Y", +0215, +0063,    2,    2
"2019--P1Y", +0215, +0064,    2,    2
"2019--P1Y", +0215, +0065,    2,    2
"2019--P1Y", +0215, +0066,    2,    2
"2019--P1Y", +0215, +0067,    2,    2
"2019--P1Y", +0215, +0068,    2,    2
"2019--P1Y", +0215, +0069,    2,    2
"2019--P1Y", +0215, +0070,    2,    2
"2019--P1Y", +0215, +0071,    2,    2
"2019--P1Y", +0215, +0072,    2,    2
"2019--P1Y", +0215, +0073,    2,    2
"2019--P1Y", +0215, +0074,    2,    2
"2019--P1Y", +0215, +0075,    2,    2
"2019--P1Y", +0215, +0076,    2,    2
"2019--P1Y", +0215, +0077,    2,    2
"2019--P1Y", +0215, +0078,    2,    2
"2019--P1Y", +0215, +0079,    2,    2
"2019--P1Y", +0215, +0080,    2,    2
"2019--P1Y", +0215, +0081,    2,    2
"2019--P1Y", +0215, +0082,    2,    2
"2019--P1Y", +0215, +0083,    2,    2
"2019--P1Y", +0215, +0084,    2,    2
"2019--P1Y", +0215, +0085,    2,    2
"2019--P1Y", +0215, +0086,    2,    2
"2019--P1Y", +0215, +0087,    2,    2
"2019--P1Y", +0215, +0088,    2,    2
"2019--P1Y", +0215, +0089,    2,    2
"2019--P1Y", +0215, +0090,    2,    2
"2019--P1Y", +0215, +0091,    2,    2
"2019--P1Y", +0215, +0092,    2,    2
"2019--P1Y", +0215, +0093,    2,    2
"2019--P1Y", +0215, +0094,    2,    2
"2019--P1Y", +0215, +0095,    2,    2
"2019--P1Y", +0215, +0096,    2,    2
"2019--P1Y", +0215, +0097,    2,    2
"2019--P1Y", +0215, +0098,    2,    2
"2019--P1Y", +0215, +0099,    2,    2
"2019--P1Y", +0215, +0100,    2,    2
"2019--P1Y", +0215, +0101,    2,    2
"2019--P1Y", +0215, +0102,    2,    2
"2019--P1Y", +0215, +0103,    2,    2
"2019--P1Y", +0215, +0104,    2,    2
"2019--P1Y", +0215, +0105,    2,    2
"2019--P1Y", +0215, +0106,    2,    2
"2019--P1Y", +0215, +0107,    2,    2
"2019--P1Y", +0215, +0108,    2,    2
"2019--P1Y", +0215, +0109,    2,    2
"2019--P1Y", +0215, +0110,    2,    2
"2019--P1Y", +0215, +0111,    2,    2
"2019--P1Y", +0215, +0112,    2,    2
"2019--P1Y", +0215, +0113,    2,    2
"2019--P1Y", +0215, +0114,    2,    2
"2019--P1Y", +0215, +0115,    2,    2
"2019--P1Y", +0215, +0116,    2,    2
"2019--P1Y", +0215, +0117,    2,    2
"2019--P1Y", +0215, +0118,    2,    2
"2019--P1Y", +0215, +0119,    2,    2
"2019--P1Y", +0216, +0021,    2,    2
"2019--P1Y", +0216, +0040,    2,    2
"2019--P1Y", +0216, +0041,    2,    2
"2019--P1Y", +0216, +0042,    2,    2
"2019--P1Y", +0216, +0043,    2,    2
"2019--P1Y", +0216, +0044,    2,    2
"2019--P1Y", +0216, +0045,    2,    2
"2019--P1Y", +0216, +0046,    2,    2
"2019--P1Y", +0216, +0047,    2,    2
"2019--P1Y", +0216, +0048,    2,    2
"2019--P1Y", +0216, +0049,    2,    2
"2019--P1Y", +0216, +0050,    2,    2
"2019--P1Y", +0216, +0051,    2,    2
"2019--P1Y", +0216, +0052,    2,    2
"2019--P1Y", +0216, +0053,    2,    2
"2019--P1Y", +0216, +0054,    2,    2
"2019--P1Y", +0216, +0055,    2,    2
"2019--P1Y", +0216, +0056,    2,    2
"2019--P1Y", +0216, +0057,    2,    2
"2019--P1Y", +0216, +0058,    2,    2
"2019--P1Y", +0216, +0059,    2,    2
"2019--P1Y", +0216, +0060,    2,    2
"2019--P1Y", +0216, +0061,    2,    2
"2019--P1Y", +0216, +0062,    2,    2
"2019--P1Y", +0216, +0063,    2,    2
"2019--P1Y", +0216, +0064,    2,    2
"2019--P1Y", +0216, +0065,    2,    2
"2019--P1Y", +0216, +0066,    2,    2
"2019--P1Y", +0216, +0067,    2,    2
"2019--P1Y", +0216, +0068,    2,    2
"2019--P1Y", +0216, +0069,    2,    2
"2019--P1Y", +0216, +0070,    2,    2
"2019--P1Y", +0216, +0071,    2,    2
"2019--P1Y", +0216, +0072,    2,    2
"2019--P1Y", +0216, +0073,    2,    2
"2019--P1Y", +0216, +0074,    2,    2
"2019--P1Y", +0216, +0075,    2,    2
"2019--P1Y", +0216, +0076,    2,    2
"2019--P1Y", +0216, +0077,    2,    2
"2019--P1Y", +0216, +0078,    2,    2
"2019--P1Y", +0216, +0079,    2,    2
"2019--P1Y", +0216, +0080,    2,    2
"2019--P1Y", +0216, +0081,    2,    2
"2019--P1Y", +0216, +0082,    2,    2
"2019--P1Y", +0216, +0083,    2,    2
"2019--P1Y", +0216, +0084,    2,    2
"2019--P1Y", +0216, +0085,    2,    2
"2019--P1Y", +0216, +0086,    2,    2
"2019--P1Y", +0216, +0087,    2,    2
"2019--P1Y", +0216, +0088,    2,    2
"2019--P1Y", +0216, +0089,    2,    2
"2019--P1Y", +0216, +0090,    2,    2
"2019--P1Y", +0216, +0091,    2,    2
"2019--P1Y", +0216, +0092,    2,    2
"2019--P1Y", +0216, +0093,    2,    2
"2019--P1Y", +0216, +0094,    2,    2
"2019--P1Y", +0216, +0095,    2,    2
"2019--P1Y", +0216, +0096,    2,    2
"2019--P1Y", +0216, +0097,    2,    2
"2019--P1Y", +0216, +0098,    2,    2
"2019--P1Y", +0216, +0099,    2,    2
"2019--P1Y", +0216, +0100,    2,    2
"2019--P1Y", +0216, +0101,    2,    2
"2019--P1Y", +0216, +0102,    2,    2
"2019--P1Y", +0216, +0103,    2,    2
"2019--P1Y", +0216, +0104,    2,    2
"2019--P1Y", +0216, +0105,    2,    2
"2019--P1Y", +0216, +0106,    2,    2
"2019--P1Y", +0216, +0107,    2,    2
"2019--P1Y", +0216, +0108,    2,    2
"2019--P1Y", +0216, +0109,    2,    2
"2019--P1Y", +0216, +0110,    2,    2
"2019--P1Y", +0216, +0111,    2,    2
"2019--P1Y", +0216, +0112,    2,    2
"2019--P1Y", +0216, +0113,    2,    2
"2019--P1Y", +0216, +0114,    2,    2
"2019--P1Y", +0216, +0115,    2,    2
"2019--P1Y", +0216, +0116,    2,    2
"2019--P1Y", +0216, +0117,    2,    2
"2019--P1Y", +0217, +0020,    2,    2
"2019--P1Y", +0217, +0021,    2,    2
"2019--P1Y", +0217, +0044,    2,    2
"2019--P1Y", +0217, +0045,    2,    2
"2019--P1Y", +0217, +0046,    2,    2
"2019--P1Y", +0217, +0047,    2,    2
"2019--P1Y", +0217, +0048,    2,    2
"2019--P1Y", +0217, +0049,    2,    2
"2019--P1Y", +0217, +0050,    2,    2
"2019--P1Y", +0217, +0051,    2,    2
"2019--P1Y", +0217, +0052,    2,    2
"2019--P1Y", +0217, +0053,    2,    2
"2019--P1Y", +0217, +0054,    2,    2
"2019--P1Y", +0217, +0055,    2,    2
"2019--P1Y", +0217, +0056,    2,    2
"2019--P1Y", +0217, +0057,    2,    2
"2019--P1Y", +0217, +0058,    2,    2
"2019--P1Y", +0217, +0059,    2,    2
"2019--P1Y", +0217, +0060,    2,    2
"2019--P1Y", +0217, +0061,    2,    2
"2019--P1Y", +0217, +0062,    2,    2
"2019--P1Y", +0217, +0063,    2,    2
"2019--P1Y", +0217, +0064,    2,    2
"2019--P1Y", +0217, +0065,    2,    2
"2019--P1Y", +0217, +0066,    2,    2
"2019--P1Y", +0217, +0067,    2,    2
"2019--P1Y", +0217, +0068,    2,    2
"2019--P1Y", +0217, +0069,    2,    2
"2019--P1Y", +0217, +0070,    2,    2
"2019--P1Y", +0217, +0071,    2,    2
"2019--P1Y", +0217, +0072,    2,    2
"2019--P1Y", +0217, +0073,    2,    2
"2019--P1Y", +0217, +0074,    2,    2
"2019--P1Y", +0217, +0075,    2,    2
"2019--P1Y", +0217, +0076,    2,    2
"2019--P1Y", +0217, +0077,    2,    2
"2019--P1Y", +0217, +0078,    2,    2
"2019--P1Y", +0217, +0079,    2,    2
"2019--P1Y", +0217, +0080,    2,    2
"2019--P1Y", +0217, +0081,    2,    2
"2019--P1Y", +0217, +0082,    2,    2
"2019--P1Y", +0217, +0083,    2,    2
"2019--P1Y", +0217, +0084,    2,    2
"2019--P1Y", +0217, +0085,    2,    2
"2019--P1Y", +0217, +0086,    2,    2
"2019--P1Y", +0217, +0087,    2,    2
"2019--P1Y", +0217, +0088,    2,    2
"2019--P1Y", +0217, +0089,    2,    2
"2019--P1Y", +0217, +0090,    2,    2
"2019--P1Y", +0217, +0091,    2,    2
"2019--P1Y", +0217, +0092,    2,    2
"2019--P1Y", +0217, +0093,    2,    2
"2019--P1Y", +0217, +0094,    2,    2
"2019--P1Y", +0217, +0095,    2,    2
"2019--P1Y", +0217, +0096,    2,    2
"2019--P1Y", +0217, +0097,    2,    2
"2019--P1Y", +0217, +0098,    2,    2
"2019--P1Y", +0217, +0099,    2,    2
"2019--P1Y", +0217, +0100,    2,    2
"2019--P1Y", +0217, +0101,    2,    2
"2019--P1Y", +0217, +0102,    2,    2
"2019--P1Y", +0217, +0103,    2,    2
"2019--P1Y", +0217, +0104,    2,    2
"2019--P1Y", +0217, +0105,    2,    2
"2019--P1Y", +0217, +0106,    2,    2
"2019--P1Y", +0217, +0107,    2,    2
"2019--P1Y", +0217, +0108,    2,    2
"2019--P1Y", +0217, +0109,    2,    2
"2019--P1Y", +0217, +0110,    2,    2
"2019--P1Y", +0217, +0111,    2,    2
"2019--P1Y", +0217, +0112,    2,    2
"2019--P1Y", +0217, +0113,    2,    2
"2019--P1Y", +0217, +0114,    2,    2
"2019--P1Y", +0217, +0115,    2,    2
"2019--P1Y", +0217, +0116,    2,    2
"2019--P1Y", +0217, +0117,    2,    2
"2019--P1Y", +0218, +0020,    2,    2
"2019--P1Y", +0218, +0021,    2,    2
"2019--P1Y", +0218, +0043,    2,    2
"2019--P1Y", +0218, +0044,    2,    2
"2019--P1Y", +0218, +0045,    2,    2
"2019--P1Y", +0218, +0046,    2,    2
"2019--P1Y", +0218, +0047,    2,    2
"2019--P1Y", +0218, +0048,    2,    2
"2019--P1Y", +0218, +0049,    2,    2
"2019--P1Y", +0218, +0050,    2,    2
"2019--P1Y", +0218, +0051,    2,    2
"2019--P1Y", +0218, +0052,    2,    2
"2019--P1Y", +0218, +0053,    2,    2
"2019--P1Y", +0218, +0054,    2,    2
"2019--P1Y", +0218, +0055,    2,    2
"2019--P1Y", +0218, +0056,    2,    2
"2019--P1Y", +0218, +0057,    2,    2
"2019--P1Y", +0218, +0058,    2,    2
"2019--P1Y", +0218, +0059,    2,    2
"2019--P1Y", +0218, +0060,    2,    2
"2019--P1Y", +0218, +0061,    2,    2
"2019--P1Y", +0218, +0062,    2,    2
"2019--P1Y", +0218, +0063,    2,    2
"2019--P1Y", +0218, +0064,    2,    2
"2019--P1Y", +0218, +0065,    2,    2
"2019--P1Y", +0218, +0066,    2,    2
"2019--P1Y", +0218, +0067,    2,    2
"2019--P1Y", +0218, +0068,    2,    2
"2019--P1Y", +0218, +0069,    2,    2
"2019--P1Y", +0218, +0070,    2,    2
"2019--P1Y", +0218, +0071,    2,    2
"2019--P1Y", +0218, +0072,    2,    2
"2019--P1Y", +0218, +0073,    2,    2
"2019--P1Y", +0218, +0074,    2,    2
"2019--P1Y", +0218, +0075,    2,    2
"2019--P1Y", +0218, +0076,    2,    2
"2019--P1Y", +0218, +0077,    2,    2
"2019--P1Y", +0218, +0078,    2,    2
"2019--P1Y", +0218, +0079,    2,    2
"2019--P1Y", +0218, +0080,    2,    2
"2019--P1Y", +0218, +0081,    2,    2
"2019--P1Y", +0218, +0082,    2,    2
"2019--P1Y", +0218, +0083,    2,    2
"2019--P1Y", +0218, +0084,    2,    2
"2019--P1Y", +0218, +0085,    2,    2
"2019--P1Y", +0218, +0086,    2,    2
"2019--P1Y", +0218, +0087,    2,    2
"2019--P1Y", +0218, +0088,    2,    2
"2019--P1Y", +0218, +0089,    2,    2
"2019--P1Y", +0218, +0090,    2,    2
"2019--P1Y", +0218, +0091,    2,    2
"2019--P1Y", +0218, +0092,    2,    2
"2019--P1Y", +0218, +0093,    2,    2
"2019--P1Y", +0218, +0094,    2,    2
"2019--P1Y", +0218, +0095,    2,    2
"2019--P1Y", +0218, +0096,    2,    2
"2019--P1Y", +0218, +0097,    2,    2
"2019--P1Y", +0218, +0098,    2,    2
"2019--P1Y", +0218, +0099,    2,    2
"2019--P1Y", +0218, +0100,    2,    2
"2019--P1Y", +0218, +0101,    2,    2
"2019--P1Y", +0218, +0102,    2,    2
"2019--P1Y", +0218, +0103,    2,    2
"2019--P1Y", +0218, +0104,    2,    2
"2019--P1Y", +0218, +0105,    2,    2
"2019--P1Y", +0218, +0106,    2,    2
"2019--P1Y", +0218, +0107,    2,    2
"2019--P1Y", +0218, +0108,    2,    2
"2019--P1Y", +0218, +0109,    2,    2
"2019--P1Y", +0218, +0110,    2,    2
"2019--P1Y", +0218, +0111,    2,    2
"2019--P1Y", +0219, +0020,    2,    2
"2019--P1Y", +0219, +0021,    2,    2
"2019--P1Y", +0219, +0043,    2,    2
"2019--P1Y", +0219, +0044,    2,    2
"2019--P1Y", +0219, +0045,    2,    2
"2019--P1Y", +0219, +0046,    2,    2
"2019--P1Y", +0219, +0047,    2,    2
"2019--P1Y", +0219, +0048,    2,    2
"2019--P1Y", +0219, +0049,    2,    2
"2019--P1Y", +0219, +0050,    2,    2
"2019--P1Y", +0219, +0051,    2,    2
"2019--P1Y", +0219, +0052,    2,    2
"2019--P1Y", +0219, +0053,    2,    2
"2019--P1Y", +0219, +0054,    2,    2
"2019--P1Y", +0219, +0055,    2,    2
"2019--P1Y", +0219, +0056,    2,    2
"2019--P1Y", +0219, +0057,    2,    2
"2019--P1Y", +0219, +0058,    2,    2
"2019--P1Y", +0219, +0059,    2,    2
"2019--P1Y", +0219, +0060,    2,    2
"2019--P1Y", +0219, +0061,    2,    2
"2019--P1Y", +0219, +0062,    2,    2
"2019--P1Y", +0219, +0063,    2,    2
"2019--P1Y", +0219, +0064,    2,    2
"2019--P1Y", +0219, +0065,    2,    2
"2019--P1Y", +0219, +0066,    2,    2
"2019--P1Y", +0219, +0067,    2,    2
"2019--P1Y", +0219, +0068,    2,    2
"2019--P1Y", +0219, +0069,    2,    2
